FILE NAME,SITE NAME,SITE CODE,COUNTRY,CONTRIBUTOR (ABBREVIATED),CONTRIBUTOR (FULL),CONTRIBUTOR WEBSITE,CONTRIBUTOR CONTACT,ORGINATOR,ORIGINATOR WEBSITE,ORIGINATOR CONTACT,LATITUDE,LONGITUDE,COORDINATE SYSTEM,START DATE/TIME,END DATE/TIME,NUMBER OF YEARS,TIME ZONE HOURS,DATUM INFORMATION,INSTRUMENT,PRECISION,NULL VALUE,GAUGE TYPE,OVERALL RECORD QUALITY
target_island-9451953-usa-noaa,Target_Island,9451953,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  57.53330000,-134.41700000,Unspecified,2007/01/01 01:00:00,2007/09/16 22:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
ballast_point-9410155-usa-noaa,Ballast_Point,9410155,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  32.68670000,-117.23300000,Unspecified,1983/01/01 01:00:00,1983/09/29 21:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
st_michaels-8572342-usa-noaa,St_Michaels,8572342,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  38.78670000, -76.22170000,Unspecified,1983/01/01 01:00:00,1983/09/09 18:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
san_leandro_marina-9414688-usa-noaa,San_Leandro_Marina,9414688,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  37.69500000,-122.19200000,Unspecified,2005/01/01 01:00:00,2005/02/16 13:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
sinnickson_landing-8537961-usa-noaa,Sinnickson_Landing,8537961,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  39.57000000, -75.49830000,Unspecified,1983/01/01 01:00:00,1983/10/14 16:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
salem-8537979-usa-noaa,Salem,8537979,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  39.57670000, -75.47670000,Unspecified,1983/01/01 01:00:00,1983/10/14 17:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
perch_point-9454561-usa-noaa,Perch_Point,9454561,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  60.12670000,-147.39500000,Unspecified,2000/01/01 01:00:00,2000/10/26 23:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
nanticoke-8571477-usa-noaa,Nanticoke,8571477,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  38.27000000, -75.91330000,Unspecified,1981/01/01 01:00:00,1981/12/03 18:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
kings_bay_inside-9454951-usa-noaa,Kings_Bay_Inside,9454951,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  60.45670000,-148.66500000,Unspecified,1997/01/01 01:00:00,1997/10/22 22:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
gowanus_bay-8517921-usa-noaa,Gowanus_Bay,8517921,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  40.66500000, -74.01330000,Unspecified,1979/01/01 01:00:00,1979/10/10 13:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
muir_inlet-9452584-usa-noaa,Muir_Inlet,9452584,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  58.91330000,-136.10800000,Unspecified,2009/01/01 01:00:00,2009/11/07 21:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
grand_pass-8760668-usa-noaa,Grand_Pass,8760668,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  30.12670000, -89.22170000,Unspecified,1996/01/01 01:00:00,1996/03/22 11:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
cliff_aos_wharf-8573137-usa-noaa,Cliff_Aos_Wharf,8573137,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  39.11000000, -76.13830000,Unspecified,1983/01/01 01:00:00,1983/08/24 16:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
chilkat_inlet-9452421-usa-noaa,Chilkat_Inlet,9452421,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  59.17000000,-135.40000000,Unspecified,1998/01/01 01:00:00,1998/06/21 22:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
priest_landing-8671315-usa-noaa,Priest_Landing,8671315,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  31.96330000, -81.01170000,Unspecified,1994/01/01 01:00:00,1994/11/11 23:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
rossville-8519789-usa-noaa,Rossville,8519789,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  40.55670000, -74.22330000,Unspecified,1980/01/01 01:00:00,1980/11/16 13:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
burrough_bay-9450914-usa-noaa,Burrough_Bay,9450914,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  56.03830000,-131.09500000,Unspecified,2013/01/01 01:00:00,2013/06/18 02:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
seaview_ferry_dock-8514779-usa-noaa,Seaview_Ferry_Dock,8514779,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  40.64925000, -73.15061000,Unspecified,2014/01/01 01:00:00,2014/09/08 15:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
custom_house_cove-9450296-usa-noaa,Custom_House_Cove,9450296,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  55.10000000,-131.21700000,Unspecified,2010/01/01 01:00:00,2010/05/22 23:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
security_bay_gps_buoy-9451454-usa-noaa,Security_Bay_Gps_Buoy,9451454,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  56.83763900,-134.32710000,Unspecified,2015/01/01 01:00:00,2015/03/10 23:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
shaktoolik-9468691-usa-noaa,Shaktoolik,9468691,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  64.38020000,-161.23513900,Unspecified,2010/01/01 01:00:00,2010/08/23 23:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
delaware_city_bridge-8551851-usa-noaa,Delaware_City_Bridge,8551851,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  39.57000000, -75.59000000,Unspecified,1983/01/01 01:00:00,1983/08/29 13:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
colbourn_creek-8571181-usa-noaa,Colbourn_Creek,8571181,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  38.04830000, -75.80330000,Unspecified,1981/01/01 01:00:00,1981/11/30 23:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
rumbley-8571266-usa-noaa,Rumbley,8571266,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  38.09170000, -75.86170000,Unspecified,1981/01/01 01:00:00,1981/11/30 23:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
hooper_strait_lighthouse-8571402-usa-noaa,Hooper_Strait_Lighthouse,8571402,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  38.22670000, -76.07670000,Unspecified,1981/01/01 01:00:00,1981/12/01 13:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
kujulik_bay_north_shore-9458819-usa-noaa,Kujulik_Bay_North_Shore,9458819,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  56.61330000,-157.98300000,Unspecified,1996/01/01 01:00:00,1996/07/06 13:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
blaine-9449679-usa-noaa,Blaine,9449679,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  48.99170000,-122.76500000,Unspecified,2011/01/01 01:00:00,2011/06/13 19:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
turn_point-9451434-usa-noaa,Turn_Point,9451434,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  56.80000000,-132.98000000,Unspecified,2006/01/01 01:00:00,2006/05/27 00:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
hawk_inlet-9452294-usa-noaa,Hawk_Inlet,9452294,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  58.08500000,-134.77700000,Unspecified,1999/01/01 01:00:00,1999/06/09 15:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
village_rock-9451037-usa-noaa,Village_Rock,9451037,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  56.22000000,-132.29700000,Unspecified,2001/01/01 01:00:00,2001/05/16 17:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
leconte_bay-9451422-usa-noaa,Leconte_Bay,9451422,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  56.78830000,-132.50200000,Unspecified,1997/01/01 01:00:00,1997/06/28 00:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
halfmoon_reef-8671314-usa-noaa,Halfmoon_Reef,8671314,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  31.96330000, -80.94330000,Unspecified,1994/01/01 01:00:00,1994/11/12 23:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
mackerel_cove-8413825-usa-noaa,Mackerel_Cove,8413825,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  44.17000000, -68.43500000,Unspecified,1994/01/01 01:00:00,1994/10/09 08:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
bath-8417227-usa-noaa,Bath,8417227,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  43.92500000, -69.81500000,Unspecified,2005/01/01 01:00:00,2005/08/28 00:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
doyle_point-8417874-usa-noaa,Doyle_Point,8417874,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  43.75170000, -70.14000000,Unspecified,1979/01/01 01:00:00,1979/10/25 15:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
wrangell-9451204-usa-noaa,Wrangell,9451204,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  56.47000000,-132.38700000,Unspecified,2001/01/01 01:00:00,2001/05/16 09:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
red_bluff_bay-9451467-usa-noaa,Red_Bluff_Bay,9451467,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  56.85670000,-134.72300000,Unspecified,2013/01/01 01:00:00,2013/06/29 18:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
perl_island-9455427-usa-noaa,Perl_Island,9455427,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  59.13000000,-151.69700000,Unspecified,1984/01/01 01:00:00,1984/08/30 08:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
cape_espenberg-9490096-usa-noaa,Cape_Espenberg,9490096,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  66.58569400,-164.25083000,Unspecified,2015/01/01 01:00:00,2015/08/02 23:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
alameda_nas-9414767-usa-noaa,Alameda_Nas,9414767,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  37.79330000,-122.31500000,Unspecified,1994/01/01 01:00:00,1994/09/07 15:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
point_lockwood-9451263-usa-noaa,Point_Lockwood,9451263,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  56.55830000,-132.96300000,Unspecified,2003/01/01 01:00:00,2003/09/08 16:00:00,1,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
